Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Daniel,2024-06-17 00:28:36,00:01:37,,LEGO Ninjago: Season 4 Crystallized - Part 2: Darkness Within (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:10:58,00:10:58,CA (Canada)
Daniel,2024-06-17 00:23:48,00:04:44,,LEGO Ninjago: Season 4 Crystallized - Part 2: The Fall of the Monastery (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-17 00:18:13,00:05:30,,LEGO Ninjago: Season 4 Crystallized - Part 2: The Spider's Design (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:10:54,00:10:54,CA (Canada)
Daniel,2024-06-17 00:16:09,00:02:03,,LEGO Ninjago: Season 4 Crystallized - Part 2: A Sinister Shadow (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-17 00:16:02,00:00:06,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Council of the Crystal King (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:08:50,00:08:50,CA (Canada)
Daniel,2024-06-17 00:10:53,00:05:05,,LEGO Ninjago: Season 4 Crystallized - Part 2: A Sinister Shadow (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:07:45,Not latest view,CA (Canada)
Daniel,2024-06-17 00:03:43,00:07:07,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Council of the Crystal King (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:10:52,Not latest view,CA (Canada)
Daniel,2024-06-16 23:52:47,00:10:43,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Fifth Villain (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:10:50,00:10:50,CA (Canada)
Daniel,2024-06-16 23:37:43,00:11:00,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Benefit of Grief (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-16 23:36:00,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Exploding Kittens,TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:04,Not latest view,CA (Canada)
Daniel,2024-06-16 23:35:42,00:00:11,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Benefit of Grief (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:00:15,Not latest view,CA (Canada)
Daniel,2024-06-16 23:34:49,00:00:03,,LEGO Ninjago: Season 4 Crystallized - Part 1: Hounddog McBrag (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:10:50,00:10:50,CA (Canada)
Daniel,2024-06-16 23:34:09,00:00:03,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Benefit of Grief (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:00:04,Not latest view,CA (Canada)
Daniel,2024-06-16 23:29:12,00:04:55,,LEGO Ninjago: Season 4 Crystallized - Part 1: Hounddog McBrag (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:10:47,Not latest view,CA (Canada)
Daniel,2024-06-16 23:27:46,00:00:31,,LEGO Ninjago: Season 4 Crystallized - Part 1: Kryptarium Prison Blues (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:03:11,00:03:11,CA (Canada)
Daniel,2024-06-16 23:21:26,00:05:25,,LEGO Ninjago: Season 4 Crystallized - Part 1: Kryptarium Prison Blues (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:11:28,Not latest view,CA (Canada)
Daniel,2024-06-16 23:04:07,00:01:19,,LEGO Ninjago: Season 4 Crystallized - Part 1: Kryptarium Prison Blues (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:02:56,Not latest view,CA (Canada)
Daniel,2024-06-16 22:57:35,00:06:30,,LEGO Ninjago: Season 4 Crystallized - Part 1: Ninjago City vs Ninja (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:10:54,00:10:54,CA (Canada)
Daniel,2024-06-16 22:51:33,00:06:00,,LEGO Ninjago: Season 4 Crystallized - Part 1: A Painful Promise (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-16 22:47:25,00:04:05,,"LEGO Ninjago: Season 4 Crystallized - Part 1: Public Enemy 1, 2, 3, 4, 5 (Episode 5)",,Android DefaultWidevineL3Phone Android Phone,00:10:51,00:10:51,CA (Canada)
Daniel,2024-06-16 22:42:07,00:05:16,,LEGO Ninjago: Season 4 Crystallized - Part 1: A Mayor Problem (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-16 22:35:58,00:06:08,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Shape of Nya (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:10:47,00:10:47,CA (Canada)
Daniel,2024-06-16 22:22:13,00:08:45,,LEGO Ninjago: Season 4 Crystallized - Part 1: The Call of Home (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-16 21:45:15,00:06:19,,LEGO Ninjago: Season 4 Crystallized - Part 1: Farewell The Sea (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-16 21:39:39,00:05:34,,LEGO Ninjago: Season 3 Part 2 - Seabound: The Turn of the Tide (Episode 20),,Android DefaultWidevineL3Phone Android Phone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-16 21:34:31,00:05:02,,LEGO Ninjago: Season 3 Part 2 - Seabound: Nyad (Episode 19),,Android DefaultWidevineL3Phone Android Phone,00:10:55,00:10:55,CA (Canada)
Daniel,2024-06-16 21:27:15,00:07:16,,LEGO Ninjago: Season 3 Part 2 - Seabound: Assault on Ninjago City (Episode 18),,Android DefaultWidevineL3Phone Android Phone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-16 21:20:30,00:06:44,,LEGO Ninjago: Season 3 Part 2 - Seabound: The Calm Before the Storm (Episode 17),,Android DefaultWidevineL3Phone Android Phone,00:10:54,00:10:54,CA (Canada)
Daniel,2024-06-16 21:14:07,00:06:21,,LEGO Ninjago: Season 3 Part 2 - Seabound: Master of the Sea (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:07:54,00:07:54,CA (Canada)
Daniel,2024-06-16 21:12:10,00:01:55,,LEGO Ninjago: Season 3 Part 2 - Seabound: Papergirl (Episode 15),,Android DefaultWidevineL3Phone Android Phone,00:10:52,00:10:52,CA (Canada)
Daniel,2024-06-16 21:04:33,00:07:35,,LEGO Ninjago: Season 3 Part 2 - Seabound: Riddle of the Sphinx (Episode 14),,Android DefaultWidevineL3Phone Android Phone,00:10:50,00:10:50,CA (Canada)
Daniel,2024-06-16 20:52:23,00:10:44,,LEGO Ninjago: Season 3 Part 2 - Seabound: The Storm Amulet (Episode 13),,Android DefaultWidevineL3Phone Android Phone,00:10:51,00:10:51,CA (Canada)
Daniel,2024-06-16 20:48:31,00:03:51,,LEGO Ninjago: Season 3 Part 2 - Seabound: The Tale of Benthomaar (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-16 18:57:51,00:04:34,,LEGO Ninjago: Season 3 Part 2 - Seabound: The Tale of Benthomaar (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:06:58,Not latest view,CA (Canada)
Daniel,2024-06-16 18:50:56,00:06:54,,LEGO Ninjago: Season 3 Part 2 - Seabound: Escape from Merlopia (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:10:47,00:10:47,CA (Canada)
Daniel,2024-06-16 18:40:30,00:10:21,,LEGO Ninjago: Season 3 Part 2 - Seabound: Long Live the King (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:11:20,00:11:20,CA (Canada)
Daniel,2024-06-16 18:33:19,00:07:10,,LEGO Ninjago: Season 3 Part 2 - Seabound: The Wrath of Kalmaar (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-16 18:20:16,00:11:42,,LEGO Ninjago: Season 3 Part 2 - Seabound: Five Thousand Fathoms Down (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:10:52,00:10:52,CA (Canada)
Daniel,2024-06-16 18:15:11,00:05:02,,LEGO Ninjago: Season 3 Part 2 - Seabound: Unsinkable (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-16 18:08:39,00:06:31,,LEGO Ninjago: Season 3 Part 2 - Seabound: The Call of the Deep (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:10:40,00:10:40,CA (Canada)
Daniel,2024-06-16 17:55:40,00:07:12,,LEGO Ninjago: Season 3 Part 2 - Seabound: A Big Splash (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-16 17:48:27,00:07:13,,LEGO Ninjago: Season 3 Part 1 - The Island: The Tooth of Wojira (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-16 17:42:24,00:06:00,,LEGO Ninjago: Season 3 Part 1 - The Island: The Gift of Jay (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-16 08:28:57,00:03:58,,LEGO Ninjago: Season 3 Part 1 - The Island: The Keepers of the Amulet (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:11:52,Not latest view,CA (Canada)
Daniel,2024-06-16 06:00:38,00:00:01,,LEGO Ninjago: Season 3 Part 1 - The Island: The Keepers of the Amulet (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:03:10,Not latest view,CA (Canada)
Daniel,2024-06-16 01:08:45,00:00:04,Autoplayed: user action: None; ,NoGlobalVideo-CannotLocalize-81134496-en,HOOK,DefaultWidevineAndroidPhone,00:00:04,00:00:04,CA (Canada)
Daniel,2024-06-16 01:08:31,00:00:12,,LEGO Ninjago: Season 3 Part 1 - The Island: The Keepers of the Amulet (Episode 2),,DefaultWidevineAndroidPhone,00:03:10,Not latest view,CA (Canada)
Daniel,2024-06-16 01:07:06,00:00:40,Autoplayed: user action: None; ,NoGlobalVideo-CannotLocalize-81134496-en,HOOK,DefaultWidevineAndroidPhone,00:00:40,Not latest view,CA (Canada)
Daniel,2024-06-16 01:05:14,00:01:50,Autoplayed: user action: None; ,LEGO Ninjago: Season 3 Part 1 - The Island: The Gift of Jay (Episode 3),,DefaultWidevineAndroidPhone,00:02:45,Not latest view,CA (Canada)
Daniel,2024-06-16 00:57:36,00:07:17,,LEGO Ninjago: Season 3 Part 1 - The Island: The Keepers of the Amulet (Episode 2),,DefaultWidevineAndroidPhone,00:10:54,Not latest view,CA (Canada)
Daniel,2024-06-16 00:55:49,00:01:46,,LEGO Ninjago: Season 3 Part 1 - The Island: Uncharted (Episode 1),,DefaultWidevineAndroidPhone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-16 00:35:23,00:05:41,,LEGO Ninjago: Season 3 Part 1 - The Island: Uncharted (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:08:30,Not latest view,CA (Canada)
Daniel,2024-06-15 15:12:58,00:06:43,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Son of Lily (Episode 32),,Android DefaultWidevineL3Phone Android Phone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-15 14:42:46,00:07:52,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Upply Strike Back! (Episode 31),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-15 14:36:21,00:06:24,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Ascent (Episode 30),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-15 14:24:05,00:10:40,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Darkest Hour (Episode 29),,Android DefaultWidevineL3Phone Android Phone,00:10:47,00:10:47,CA (Canada)
Daniel,2024-06-15 14:23:11,00:00:53,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Masters Never Quit (Episode 28),,Android DefaultWidevineL3Phone Android Phone,00:10:52,00:10:52,CA (Canada)
Daniel,2024-06-15 14:19:15,00:03:44,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Darkest Hour (Episode 29),,Android DefaultWidevineL3Phone Android Phone,00:00:18,Not latest view,CA (Canada)
Daniel,2024-06-15 14:11:59,00:07:16,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Masters Never Quit (Episode 28),,Android DefaultWidevineL3Phone Android Phone,00:10:54,Not latest view,CA (Canada)
Daniel,2024-06-15 14:04:42,00:07:16,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Greif-Bringer (Episode 27),,Android DefaultWidevineL3Phone Android Phone,00:10:54,00:10:54,CA (Canada)
Daniel,2024-06-15 13:57:37,00:07:04,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Dungeon Crawl! (Episode 26),,Android DefaultWidevineL3Phone Android Phone,00:10:53,00:10:53,CA (Canada)
Daniel,2024-06-15 13:56:57,00:00:04,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Game Over (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:05:01,00:05:01,CA (Canada)
Daniel,2024-06-15 04:51:56,00:05:00,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Game Over (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:04:59,Not latest view,CA (Canada)
Daniel,2024-06-15 04:46:50,00:04:56,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Dungeon Party (Episode 25),,Android DefaultWidevineL3Phone Android Phone,00:10:07,00:10:07,CA (Canada)
Daniel,2024-06-15 04:40:46,00:06:02,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Real Fall! (Episode 24),,Android DefaultWidevineL3Phone Android Phone,00:10:56,00:10:56,CA (Canada)
Daniel,2024-06-15 04:35:15,00:05:30,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Skull Sorcerer (Episode 23),,Android DefaultWidevineL3Phone Android Phone,00:10:54,00:10:54,CA (Canada)
Daniel,2024-06-15 04:28:40,00:06:33,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Trail By Mino (Episode 22),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-15 04:23:18,00:05:20,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Queen of the Munce (Episode 21),,Android DefaultWidevineL3Phone Android Phone,00:10:39,00:10:39,CA (Canada)
Daniel,2024-06-15 04:23:18,00:05:20,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Queen of the Munce (Episode 21),,Android DefaultWidevineL3Phone Android Phone,00:10:39,Not latest view,CA (Canada)
Daniel,2024-06-15 04:12:28,00:07:43,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Two Blades (Episode 20),,Android DefaultWidevineL3Phone Android Phone,00:10:51,00:10:51,CA (Canada)
Daniel,2024-06-15 04:06:51,00:05:35,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Worst Rescue Ever (Episode 19),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-15 04:00:28,00:06:22,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Into the Dark (Episode 18),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-15 03:54:06,00:06:20,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Shintaro (Episode 17),,Android DefaultWidevineL3Phone Android Phone,00:10:52,00:10:52,CA (Canada)
Daniel,2024-06-15 03:49:22,00:03:56,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Game Over (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:10:47,Not latest view,CA (Canada)
Daniel,2024-06-15 03:21:30,00:04:41,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Game Over (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:04:54,Not latest view,CA (Canada)
Daniel,2024-06-15 03:21:28,00:00:01,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Temple of Madness (Episode 15),,Android DefaultWidevineL3Phone Android Phone,00:00:01,00:00:01,CA (Canada)
Daniel,2024-06-15 03:21:25,00:00:02,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Prodigal Father (Episode 14),,Android DefaultWidevineL3Phone Android Phone,00:11:21,00:11:21,CA (Canada)
Daniel,2024-06-15 03:21:09,00:00:15,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Ninjago Confidential (Episode 13),,Android DefaultWidevineL3Phone Android Phone,00:08:51,00:08:51,CA (Canada)
Daniel,2024-06-15 03:20:27,00:00:15,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Game Over (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:00:31,Not latest view,CA (Canada)
Daniel,2024-06-15 03:16:02,00:04:23,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Temple of Madness (Episode 15),,Android DefaultWidevineL3Phone Android Phone,00:10:48,Not latest view,CA (Canada)
Daniel,2024-06-15 03:11:10,00:04:50,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Prodigal Father (Episode 14),,Android DefaultWidevineL3Phone Android Phone,00:10:37,Not latest view,CA (Canada)
Daniel,2024-06-15 03:08:33,00:02:36,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Ninjago Confidential (Episode 13),,Android DefaultWidevineL3Phone Android Phone,00:10:48,Not latest view,CA (Canada)
Daniel,2024-06-15 03:08:10,00:00:08,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Dyer Island (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:00:57,00:00:57,CA (Canada)
Daniel,2024-06-15 01:52:48,00:00:54,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Dyer Island (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:00:54,Not latest view,CA (Canada)
Daniel,2024-06-15 01:35:41,00:04:34,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Ninjago Confidential (Episode 13),,Android DefaultWidevineL3Phone Android Phone,00:07:03,Not latest view,CA (Canada)
Daniel,2024-06-15 01:28:56,00:06:43,,"LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Stop, Drop and Side Scroll (Episode 12)",,Android DefaultWidevineL3Phone Android Phone,00:10:52,00:10:52,CA (Canada)
Daniel,2024-06-15 01:22:32,00:06:23,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Speedway Five-Billion (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:10:50,00:10:50,CA (Canada)
Daniel,2024-06-15 01:14:24,00:07:59,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Racer Seven (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:10:50,00:10:50,CA (Canada)
Daniel,2024-06-15 01:07:22,00:06:57,,"LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: One Step Forward, Two Steps Back (Episode 9)",,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-15 01:01:15,00:06:06,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Maze of the Red Dragon (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-15 00:55:29,00:05:42,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Cliffs of Hysteria (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:10:50,00:10:50,CA (Canada)
Daniel,2024-06-15 00:48:40,00:06:47,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: The Glitch (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-15 00:42:39,00:06:00,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: I am Okino (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:10:47,00:10:47,CA (Canada)
Daniel,2024-06-15 00:35:26,00:07:12,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Superstar Rockin' Jay (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,CA (Canada)
Daniel,2024-06-15 00:27:59,00:07:26,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Level Thirteen (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:11:08,00:11:08,CA (Canada)
Daniel,2024-06-15 00:20:30,00:07:27,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Dyer Island (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:11:11,Not latest view,CA (Canada)
Daniel,2024-06-15 00:19:37,00:00:51,,LEGO Ninjago: Season 2 - Secrets of Forbidden Spinjitzu: Woud You Like to Enter Prime Empire? (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-15 00:16:06,00:03:29,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: Awakenings (Episode 30),,Android DefaultWidevineL3Phone Android Phone,00:10:49,00:10:49,CA (Canada)
Daniel,2024-06-15 00:10:04,00:05:03,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: Vengeance is Mine! (Episode 14),,Android DefaultWidevineL3Phone Android Phone,00:09:14,00:09:14,CA (Canada)
Daniel,2024-06-14 21:33:51,00:07:47,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: Never Trust a Human (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:11:50,00:11:50,CA (Canada)
Daniel,2024-06-14 21:26:38,00:07:08,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: Ninja vs Lava (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:11:01,00:11:01,CA (Canada)
Daniel,2024-06-14 21:23:37,00:02:59,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: The News Never Sleeps (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:09:12,00:09:12,CA (Canada)
Daniel,2024-06-14 21:23:32,00:00:03,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: Boobytraps and How to Survive Them (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:00:04,00:00:04,CA (Canada)
Daniel,2024-06-14 21:18:33,00:04:57,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: The Belly of the Beast (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:10:30,00:10:30,CA (Canada)
Daniel,2024-06-14 21:12:03,00:06:29,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: A Rocky Start (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:10:30,00:10:30,CA (Canada)
Daniel,2024-06-14 21:04:45,00:07:17,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: Questing for Quests (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:10:55,00:10:55,CA (Canada)
Daniel,2024-06-14 20:47:34,00:12:41,,LEGO Ninjago: Season 1 - Secrets of Forbidden Spinjitzu: Wasted True Potential (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:11:50,00:11:50,CA (Canada)
Daniel,2024-06-14 20:46:25,00:00:01,,LEGO Ninjago: Dragons Rising: Season 1: Crossroads Carnival (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:04:26,Not latest view,CA (Canada)
Daniel,2024-06-14 20:40:49,00:05:16,,LEGO Ninjago: Masters of Spinjitzu: March of the Oni: Endings (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:21:34,00:21:34,CA (Canada)
Daniel,2024-06-14 20:31:57,00:05:36,,LEGO Ninjago: Masters of Spinjitzu: March of the Oni: Endings (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:08:58,Not latest view,CA (Canada)
Daniel,2024-06-14 20:25:11,00:06:46,,LEGO Ninjago: Masters of Spinjitzu: March of the Oni: The Fall (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:21:49,00:21:49,CA (Canada)
Daniel,2024-06-14 19:59:27,00:07:36,,LEGO Ninjago: Masters of Spinjitzu: March of the Oni: The Fall (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:11:47,Not latest view,CA (Canada)
Daniel,2024-06-14 19:42:53,00:15:27,,LEGO Ninjago: Masters of Spinjitzu: March of the Oni: Into The Breach (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:22:30,00:22:30,CA (Canada)
Daniel,2024-06-14 19:27:31,00:15:10,,LEGO Ninjago: Masters of Spinjitzu: March of the Oni: The Darkness Comes (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:22:32,00:22:32,CA (Canada)
Daniel,2024-06-14 19:22:03,00:05:25,,LEGO Ninjago: Masters of Spinjitzu: Hunted: Green Destiny (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:21:18,00:21:18,CA (Canada)
Daniel,2024-06-14 19:08:18,00:09:34,,LEGO Ninjago: Masters of Spinjitzu: Hunted: Lessons for a Master (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:21:48,00:21:48,CA (Canada)
Daniel,2024-06-14 19:02:48,00:05:28,,LEGO Ninjago: Masters of Spinjitzu: Hunted: Saving Faith (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:21:59,00:21:59,CA (Canada)
Daniel,2024-06-14 18:59:38,00:03:05,,LEGO Ninjago: Masters of Spinjitzu: Hunted: Saving Faith (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:07:02,Not latest view,CA (Canada)
Daniel,2024-06-14 18:46:23,00:13:14,,LEGO Ninjago: Masters of Spinjitzu: Hunted: The Weakest Link (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:21:49,00:21:49,CA (Canada)
Daniel,2024-06-14 18:32:12,00:14:07,,"LEGO Ninjago: Masters of Spinjitzu: Hunted: Two Lies, One Truth (Episode 6)",,Android DefaultWidevineL3Phone Android Phone,00:21:54,00:21:54,CA (Canada)
Daniel,2024-06-14 18:24:52,00:07:15,,LEGO Ninjago: Masters of Spinjitzu: Hunted: The Gilded Path (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:22:05,00:22:05,CA (Canada)
Daniel,2024-06-14 18:14:57,00:09:52,,LEGO Ninjago: Masters of Spinjitzu: Hunted: How to Build a Dragon (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:21:52,00:21:52,CA (Canada)
Daniel,2024-06-14 18:06:01,00:08:49,,LEGO Ninjago: Masters of Spinjitzu: Hunted: Radio Free Ninjago (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:21:27,00:21:27,CA (Canada)
Daniel,2024-06-14 17:55:03,00:10:54,,LEGO Ninjago: Masters of Spinjitzu: Hunted: Iron & Stone (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:21:50,00:21:50,CA (Canada)
